,KIC,KOI,Kepler,Period,Rp/R*,Status
7180,11811382,5934.01,               ,19.38541425,0.017095, PPNF
7184,11860294,5938.01,               ,545.2060798,0.012141, PPNN
7188,11911929,5942.01,               ,125.2756392,0.017545, PPNN
7189,11923213,5943.01,               ,27.20195469,0.012523, PPPP
7198,12071775,5952.01,               ,164.5086579,0.016332, PPNN
7199,12102775,5953.01,               ,370.8242297,0.035482, PPNN
7205,12168895,5959.01,               ,251.5127845,0.016143, PPNN
7210,12300524,5964.01,               ,32.03332695,0.007734, PPPP
7211,12349560,5965.01,               ,43.39773168,0.021728, PPPP
7217,12418418,5971.01,               ,493.3203059,0.016358, PPNN
7218,12505590,5972.01,               ,449.8655879,0.02484, PPNN
7219,12506986,5973.01,               ,420.0189466,0.015856, PPNN
7220,12554212,5974.01,               ,4.76817219,0.007193, PPPP
7342,2019477,6093.01,               ,20.57191782,0.007804, PPFF
7343,2019477,6093.02,               ,27.2487056,0.009482, PPPF
7358,3634051,6103.01,               ,453.5416919,0.026825, PPFP
7359,3634051,6103.02,               ,122.8052443,0.015522, PPPP
7376,4739229,6118.01,               ,571.8172302,0.025252, PPNN
7379,4742420,6120.01,               ,90.09841737,0.015545, PPPN
7380,4742420,6120.02,               ,205.4320307,0.016706, PPNN
7387,5306984,6127.01,               ,114.2717839,0.011783, PPNN
7390,5428657,6130.01,               ,1.54291933,0.018239, PPPP
7393,5629353,6132.01,               ,33.32018333,0.072365, PPPP
7394,5629353,6132.02, Kepler-1640 b ,7.58456219,0.029098, PPPP
7395,5629353,6132.03,               ,11.86688351,0.02275, PPPP
7400,5816144,6137.01,               ,12.49703968,0.012519, PPPN
7412,6221385,6145.01, Kepler-1641 b ,19.67274719,0.023797, PPPP
7413,6221385,6145.02, Kepler-1641 c ,32.65782278,0.023209, PPPP
7414,6221385,6145.03,               ,7.31364738,0.014823, PPPP
7420,6946708,6151.01,               ,431.7884693,0.017015, PPNN
7434,7835312,6164.01,               ,29.51270325,0.012679, PPPP
7438,7908367,6166.01, Kepler-1642 b ,12.20676271,0.03335, PPPP
7439,7908367,6166.02, Kepler-1642 c ,6.65116176,0.029429, PPPP
7448,8165617,6173.01,               ,214.0210846,0.010458, PPNN
7454,8355178,6178.01,               ,13.03305027,0.014519, PPPP
7455,8355178,6178.02,               ,33.81577049,0.013205, PPNN
7456,8374077,6179.01,               ,16.29584095,0.01863, PPPP
7460,8590149,6182.01,               ,19.24192829,0.013308, PPPP
7461,8590149,6182.02,               ,28.68382857,0.013445, PPNN
7465,8653134,6186.01, Kepler-1643 b ,5.34264368,0.023941, PPPP
7467,8822421,6188.01,               ,1.6453234,0.029975, PPFP
7470,9093086,6191.01,               ,9.70411828,0.010557, PPPP
7471,9093086,6191.02,               ,12.77124092,0.011063, PPPN
7476,9153823,6195.01,               ,1.44449365,0.028845, PPFP
7490,9655711,6209.01,               ,12.71445144,0.021319, PPPP
7491,9655711,6209.02,               ,7.72968849,0.019259, PPPP
7501,10200627,6217.01,               ,7.70189779,0.011403, PPPP
7513,10717220,6228.01, Kepler-1644 b ,21.09091417,0.018818, PPPP
7518,10989274,6233.01, Kepler-1645 b ,16.51913305,0.07233, PPPP
7535,11775507,6245.01,               ,144.1020563,0.012393, PPNN
7538,11856178,6246.01,               ,9.13317393,0.014151, PPPP
7551,2161949,6259.01,               ,4.78124431,0.009466, PPPP
7552,2161949,6259.02,               ,7.18857575,0.010724, PPPP
7555,2283362,6262.01,               ,0.33657302,0.0125, PPNP
7556,2301068,6263.01,               ,8.6096287,0.007426, PPPP
7560,2422820,6267.01,               ,13.89121507,0.013181, PPPP
7567,2449245,6274.01,               ,18.17801953,0.013383, PPPP
7569,2557350,6276.01,               ,3.09874955,0.014428, PPPP
7584,2716979,6291.01,               ,8.83224809,0.007742, PPNP
7586,2834463,6293.01,               ,5.88834644,0.010424, PPPP
7592,2970670,6299.01,               ,0.94755495,0.007523, PPPP
7594,2994092,6301.01,               ,50.27134564,0.022127, PPPP
7608,3246867,6315.01,               ,5.32744698,0.009686, PPNP
7611,3249334,6318.01,               ,5.90253474,0.016114, PPNP
7613,3324069,6320.01,               ,22.8002845,0.006713, PPNP
7622,3346543,6329.01,               ,12.46975678,0.009247, PPPP
7624,3356193,6331.01,               ,5.82319712,0.015985, PPPP
7635,3547178,6342.01,               ,8.17707429,0.006186, PPPP
7636,3548622,6343.01,               ,569.4478708,0.018403, PPFP
7645,3663494,6352.01,               ,5.11696812,0.011521, PPPP
